URL,Name,Cost,Thương hiệu,Bảo hành,Màu sắc,Series laptop,Part-number,Thế hệ CPU,CPU,Chip đồ họa,RAM,Màn hình,Lưu trữ,Số cổng lưu trữ tối đa,Kiểu khe M.2 hỗ trợ,Cổng xuất hình,Cổng kết nối,Kết nối không dây,Bàn phím,Hệ điều hành,Kích thước,Pin,Khối lượng,Bảo mật,Đèn LED trên máy,Phụ kiện đi kèm,Tính năng,Mic,Ổ đĩa quang,Mô tả bảo hành
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-probook-445-g6-6xq03pa-amd-ryzen-5-2500u-bac-s19050313.html,Laptop HP ProBook 445 G6-6XQ03PA (14" FHD/R5-2500U/8GB/256GB SSD/Radeon Vega 8/Free DOS/1.5 kg),17.399.000đ,HP,12,Bạc,ProBook,6XQ03PA,"Ryzen 5 , AMD Ryzen thế hệ thứ 2","AMD Ryzen 5 2500U ( 2.0 GHz - 3.6 GHz / 4MB / 4 nhân, 8 luồng )",AMD Radeon Vega 8 Graphics,1 x 8GB  DDR4  2400MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"14"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , Màn hình chống lóa , HD webcam",256GB SSD M.2 NVMe /,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,"1 x USB Type C / DisplayPort , 2 x USB 3.1 , 1 x USB 2.0 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 4.2","thường , không phím số , không đèn",Free DOS,32.42 x 23.77 x 1.8 cm,"3 cell  45 Wh , Pin liền",1.5 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-pavilion-14-ce2041tu-vang-s19050511.html,Laptop HP Pavilion 14-ce2041TU (14" FHD/i5-8250U/4GB/1TB HDD/UHD 620/Win10/1.6 kg),15.490.000đ,HP,12,Vàng,Pavilion,6ZT94PA,"Core i5 , Intel Core thế hệ thứ 8","Intel Core i5-8265U ( 1.6 GHz - 3.9 GHz / 6MB / 4 nhân, 8 luồng )",Intel UHD Graphics 620,1 x 4GB  DDR4  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 16GB ),"14"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe",M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.1 , 1 x micro SD card slot , LAN 1 Gb/s, LAN 100 Mbps","WiFi 802.11ac, WiFi 802.11n, WiFi 802.11g , Bluetooth","thường , không phím số , không đèn",Windows 10 Home SL 64-bit,32.68 x 22.55 x 1.79 cm,3 cell  Pin liền,1.6 kg,,không đèn,"Adapter, dây nguồn,sách hướng dẫn",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-pavilion-14-ce2038tu-hong-s19050512.html,Laptop HP Pavilion 14-ce2038TU (14" FHD/i5-8250U/4GB/1TB HDD/UHD 620/Win10/1.6 kg),15.490.000đ,HP,12,Hồng,Pavilion,6YZ21PA,"Core i5 , Intel Core thế hệ thứ 8","Intel Core i5-8265U ( 1.6 GHz - 3.9 GHz / 6MB / 4 nhân, 8 luồng )",GDDR4 / Intel UHD Graphics 620,1 x 4GB  DDR4  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 16GB ),"14"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe",M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.1 , 1 x micro SD card slot , LAN 1 Gb/s, LAN 100 Mbps","WiFi 802.11ac, WiFi 802.11n, WiFi 802.11g , Bluetooth","thường , không phím số , không đèn",Windows 10 Home SL 64-bit,32.68 x 22.55 x 1.79 cm,3 cell  Pin liền,1.6 kg,,không đèn,"Adapter, dây nguồn,sách hướng dẫn",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-pavilion-14ce3018tu-8qn89pa-i51035g1-vang-s191200242.html,Laptop HP Pavilion 14-ce3018TU (8QN89PA) (14" FHD/i5-1035G1/4GB/256GB SSD/Intel UHD/Win10/1.6kg),15.490.000đ,HP,12,Vàng,Pavilion,8QN89PA,"Core i5 , Intel Core thế hệ thứ 10","Intel Core i5-1035G1 ( 1.0 GHz - 3.6 GHz / 6MB / 4 nhân, 8 luồng )",Intel UHD Graphics,1 x 4GB  DDR4  2666MHz ( 1 Khe cắm / Hỗ trợ tối đa 8GB ),"14"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , HD webcam",256GB SSD M.2 NVMe /,1 x M.2 SATA/NVMe,M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.1 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , LED",Windows 10 Home SL 64-bit,32.68 x 22.55 x 1.79 cm,"3 cell  41 Wh , Pin liền",1.6 kg,,không đèn,"Sạc, sách HDSD",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-pavilion-x360-14-ba120tu-3ch49pa-bac-s1800529.html,Laptop HP Pavilion X360 14-ba120TU (3CH49PA) (14" FHD/i5-8250U/4GB/500GB HDD/UHD 620/Win10/1.8 kg),16.690.000đ,HP,12,Bạc,Pavilion X360,3CH49PA,"Core i5 , Intel Core thế hệ thứ 8","Intel Core i5-8250U ( 1.6 GHz - 3.4 GHz / 6MB / 4 nhân, 8 luồng )",Intel UHD Graphics 620,1 x 4GB  DDR4  2400MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"14"" ( 1920 x 1080 ) Full HD  IPS  cảm ứng , HD webcam",500GB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.0 , 1 x SD card slot","WiFi 802.11ac , Bluetooth 4.2","thường , không phím số , không đèn",Windows 10 Home SL 64-bit,33.48 x 22.69 x 1.99 cm,"3 cell  41 Wh , Pin liền",1.8 kg,,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-s530ua-bq291t-i5-8250u-vang-s1809207.html,Laptop ASUS VivoBook S15 S530UA-BQ291T (15.6" FHD/i5-8250U/4GB/UHD 620/Win10/1.8 kg),16.790.000đ,ASUS,24,Vàng,VivoBook,BQ291T,"Core i5 , Intel Core thế hệ thứ 8","Intel Core i5-8250U ( 1.6 GHz - 3.4 GHz / 6MB / 4 nhân, 8 luồng )",Intel UHD Graphics 620,1 x 4GB  DDR4  2400MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , HD webcam",256GB SSD M.2 SATA /,"1 x 2.5"" SATA , 1 x M.2 SATA",M.2 SATA,1 x HDMI,"Thông số kỹ thuậtThương hiệuASUSBảo hành24Thông tin chungMàu sắcVàngSeries laptopVivoBookPart-numberBQ291TCấu hình chi tiếtThế hệ CPUCore i5 , Intel Core thế hệ thứ 8CPUIntel Core i5-8250U ( 1.6 GHz - 3.4 GHz / 6MB / 4 nhân, 8 luồng )Chip đồ họaIntel UHD Graphics 620RAM1 x 4GB  DDR4  2400MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB )Màn hình15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , HD webcamLưu trữ256GB SSD M.2 SATA /Số cổng lưu trữ tối đa1 x 2.5"" SATA , 1 x M.2 SATAKiểu khe M.2 hỗ trợM.2 SATACổng xuất hình1 x HDMICổng kết nối1 x USB Type C , 1 x USB 3.0 , 1 x USB 2.0 , 1 x micro SD card slotKết nối không dâyWiFi 802.11ac , Bluetooth 4.2Bàn phímthường , có phím số , LEDHệ điều hànhWindows 10 Home SL 64-bitKích thước36.1 x 24.3 x 1.8 cmPin3 cell  42 Wh , Pin liềnKhối lượng1.8 kgThông tin khácBảo mậtVân tayĐèn LED trên máykhông đènXem thêm nội dung","WiFi 802.11ac , Bluetooth 4.2","thường , có phím số , LED",Windows 10 Home SL 64-bit,36.1 x 24.3 x 1.8 cm,"3 cell  42 Wh , Pin liền",1.8 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-probook-430-g6-6jg02pa-i5-8265u-bac-s19030458.html,Laptop HP ProBook 430 G6 (6JG02PA) (13.3" HD/i5-8265U/4GB/1TB HDD/UHD 620/Free DOS/1.5 kg),16.790.000đ,HP,12,Bạc,ProBook,6JG02PA,"Core i5 , Intel Core thế hệ thứ 8","Intel Core i5-8265U ( 1.6 GHz - 3.9 GHz / 6MB / 4 nhân, 8 luồng )",Intel UHD Graphics 620,1 x 4GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"13.3"" ( 1366 x 768 ) HD  không cảm ứng , HD webcam",1TB HDD 5400RPM,1 x M.2 SATA/NVMe,M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C / DisplayPort / Data / Power Delivery , 2 x USB 3.0 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , LED",Free DOS,30.86 x 23.09 x 1.80 cm,"3 cell  45 Wh , Pin liền",1.5 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-pavilion-15cs3015tu-8qp15pa-i51035g1-xam-s191101248.html,Laptop HP Pavilion 15-cs3015TU (8QP15PA) (15" FHD/i5-1035G1/4GB/256GB SSD/Intel UHD/Win10),15.590.000đ,HP,12,Xám,Pavilion,8QP15PA,"Core i5 , Intel Core thế hệ thứ 10","Intel Core i5-1035G1 ( 1.0 GHz - 3.6 GHz / 6MB / 4 nhân, 8 luồng )",Intel UHD Graphics,1 x 4GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa",256GB SSD M.2 NVMe /,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.1 , Có , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 5.0","thường , có phím số , không đèn",Windows 10 Home SL 64-bit,36.16 x 24.56 x 1.79 cm,"3 cell  41 Wh , Pin liền",1.7 kg,,không đèn,"Adapter, dây nguồn",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-lenovo-ideapad-s54015iwl81ne009fvn-i58265u-xam-s191007066.html,Laptop Lenovo Ideapad S540-15IWL-81NE009FVN (15" FHD/i5-8265U/8GB/128GB SSD/1TB HDD/UHD 620/Win10/1.5 kg),17.290.000đ,Lenovo,12,Xám,Ideapad,81NE009FVN,"Core i5 , Intel Core thế hệ thứ 8","Intel Core i5-8265U ( 1.6 GHz - 3.9 GHz / 6MB / 4 nhân, 8 luồng )",Intel UHD Graphics 620,8GB (4GB + 4GB Onboard)  DDR4  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 12GB ),"15.6"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , Màn hình chống lóa , HD webcam",128GB SSD M.2 NVMe / 1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.0 , 1 x SD card slot","WiFi 802.11ac , Bluetooth 4.2","thường , có phím số , LED",Windows 10 Home 64-bit,32.3 x 22.7 x 1.59 cm,"4 cell  45 Wh , Pin liền",1.5 kg,Vân tay,LED,"Adapter, dây nguồn",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-acer-aspire-5-a514-53-50ja-nx-hussv-002-i5-1035g1-bac-s200400504.html,Laptop Acer Aspire 5 A514-53-50JA (NX.HUSSV.002) (14" FHD/i5-1035G1/4GB/256GB SSD/Intel UHD/Win10/1.5kg),15.690.000đ,ACER,12,Bạc,Aspire 5,NX.HUSSV.002,"Core i5 , Intel Core thế hệ thứ 10","Intel Core i5-1035G1 ( 1.0 GHz - 3.6 GHz / 6MB / 4 nhân, 8 luồng )",Intel UHD Graphics,1 x 4GB Onboard  DDR4  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 8GB ),"14"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam",256GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.1 , 1 x USB 2.0 , LAN 1 Gb/s","WiFi 802.11ax (Wifi 6) , Bluetooth 5.0","thường , không phím số , LED",Windows 10 Home 64-bit,32.88 x 23.6 x 1.795 cm,"3 cell  48 Wh , Pin liền",1.5 kg,,không đèn,Cáp + sạc,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-acer-aspire-7-a715-72g-50na-nh-gxbsv-001-den-s1807404.html,Laptop Acer Aspire 7 A715-72G-50NA (NH.GXBSV.001) (15.6" FHD/i5-8300H/8GB/1TB HDD/Linux/2.4 kg),17.999.000đ,ACER,12,Đen,Aspire 7,NH.GXBSV.001,"Core i5 , Intel Core thế hệ thứ 8","Intel Core i5-8300H ( 2.3 GHz - 4.0 GHz / 8MB / 4 nhân, 8 luồng )",NVIDIA GeForce GTX 1050  4GB  Intel UHD Graphics 630,1 x 8GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"15.6"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe",M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C , 1 x USB 3.0 , 2 x USB 2.0 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 5.0","thường , có phím số , LED",Linux,38.1 x 26.2 x 2.3 cm,"4 cell  48 Wh , Pin liền",2.4 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-dell-vostro-v3578-v3578b-s1808026.html,Laptop Dell Vostro 3578-V3578B (15.6" FHD/i5-8250U/4GB/1TB HDD/Radeon 520/Win10/2.3 kg),17.190.000đ,Dell,12,Đen,Vostro,V3578B,"Core i5 , Intel Core thế hệ thứ 8","Intel Core i5-8250U ( 1.6 GHz - 3.4 GHz / 6MB / 4 nhân, 8 luồng )",AMD Radeon 520  2GB  GDDR5 / Intel UHD Graphics 620,1 x 4GB  DDR4  2400MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , HD webcam",1TB HDD 5400RPM,1 x 2.5" SATA,,"1 x HDMI , 1 x VGA/D-sub",", 2 x USB 3.0 , 1 x USB 2.0 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 4.1","thường , có phím số , không đèn",Windows 10 Home SL 64-bit,38 x 26.04 x 2.37 cm,"4 cell  40 Wh , Pin rời",2.3 kg,Vân tay,không đèn,,,,DVD/CD RW,
https://phongvu.vn//may-tinh-xach-tay-laptop-acer-swift-3-sf315-51-54h0-nx-gsksv-004-xanh-s1810455.html,Laptop Acer Swift 3 SF315-51-54H0 (NX.GSKSV.004) (15.6" FHD/i5-8250U/4GB/1TB HDD/UHD 620/Win10/2.1 kg),16.990.000đ,ACER,12,Xanh,Swift 3,NX.GSKSV.004,"Core i5 , Intel Core thế hệ thứ 8","Intel Core i5-8250U ( 1.6 GHz - 3.4 GHz / 6MB / 4 nhân, 8 luồng )",Shared memory  Intel UHD Graphics 620,1 x 4GB Onboard  DDR4  2400MHz  Không nâng cấp được ),"15.6"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe",M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.0 , 1 x USB 2.0 , 1 x SD card slot","WiFi 802.11ac , Bluetooth 4.2","thường , có phím số , LED",Windows 10 Home SL 64-bit,370.5 x 255 x 18.9 mm,"4 cell  48 Wh , Pin liền",2.1 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-probook-440-g5-3ch00pa-bac-s1800542.html,Laptop HP ProBook 440 G5 (3CH00PA) (14" FHD/i5-8250U/4GB/UHD 620/Free DOS/1.6 kg),16.990.000đ,"Thông số kỹ thuậtThương hiệuHPBảo hành12Thông tin chungMàu sắcBạcSeries laptopProBookPart-number3CH00PACấu hình chi tiếtThế hệ CPUCore i5 , Intel Core thế hệ thứ 8CPUIntel Core i5-8250U ( 1.6 GHz - 3.4 GHz / 6MB / 4 nhân, 8 luồng )Chip đồ họaIntel UHD Graphics 620RAM1 x 4GB  DDR4  2400MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB )Màn hình14"" ( 1920 x 1080 ) Full HD  không cảm ứng , HD webcamLưu trữ256GB SSD M.2 NVMe /Số cổng lưu trữ tối đa1 x 2.5"" SATA , 1 x M.2 SATAKiểu khe M.2 hỗ trợM.2 SATACổng xuất hình1 x HDMI , 1 x VGA/D-subCổng kết nối1 x USB 3.1 Gen 1 Type C / DisplayPort , 2 x USB 3.0 , 1 x SD card slot , LAN 1 Gb/sKết nối không dâyWiFi 802.11ac , Bluetooth 4.1Bàn phímthường , không phím số , LEDHệ điều hànhFree DOSKích thước33.6 x 23.8 x 2 cmPin3 cell  48 Wh , Pin liềnKhối lượng1.6 kgThông tin khácBảo mậtVân tayĐèn LED trên máykhông đènXem thêm nội dung",12,"Thông số kỹ thuậtThương hiệuHPBảo hành12Thông tin chungMàu sắcBạcSeries laptopProBookPart-number3CH00PACấu hình chi tiếtThế hệ CPUCore i5 , Intel Core thế hệ thứ 8CPUIntel Core i5-8250U ( 1.6 GHz - 3.4 GHz / 6MB / 4 nhân, 8 luồng )Chip đồ họaIntel UHD Graphics 620RAM1 x 4GB  DDR4  2400MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB )Màn hình14"" ( 1920 x 1080 ) Full HD  không cảm ứng , HD webcamLưu trữ256GB SSD M.2 NVMe /Số cổng lưu trữ tối đa1 x 2.5"" SATA , 1 x M.2 SATAKiểu khe M.2 hỗ trợM.2 SATACổng xuất hình1 x HDMI , 1 x VGA/D-subCổng kết nối1 x USB 3.1 Gen 1 Type C / DisplayPort , 2 x USB 3.0 , 1 x SD card slot , LAN 1 Gb/sKết nối không dâyWiFi 802.11ac , Bluetooth 4.1Bàn phímthường , không phím số , LEDHệ điều hànhFree DOSKích thước33.6 x 23.8 x 2 cmPin3 cell  48 Wh , Pin liềnKhối lượng1.6 kgThông tin khácBảo mậtVân tayĐèn LED trên máykhông đènXem thêm nội dung",ProBook,3CH00PA,"Core i5 , Intel Core thế hệ thứ 8","Thông số kỹ thuậtThương hiệuHPBảo hành12Thông tin chungMàu sắcBạcSeries laptopProBookPart-number3CH00PACấu hình chi tiếtThế hệ CPUCore i5 , Intel Core thế hệ thứ 8CPUIntel Core i5-8250U ( 1.6 GHz - 3.4 GHz / 6MB / 4 nhân, 8 luồng )Chip đồ họaIntel UHD Graphics 620RAM1 x 4GB  DDR4  2400MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB )Màn hình14"" ( 1920 x 1080 ) Full HD  không cảm ứng , HD webcamLưu trữ256GB SSD M.2 NVMe /Số cổng lưu trữ tối đa1 x 2.5"" SATA , 1 x M.2 SATAKiểu khe M.2 hỗ trợM.2 SATACổng xuất hình1 x HDMI , 1 x VGA/D-subCổng kết nối1 x USB 3.1 Gen 1 Type C / DisplayPort , 2 x USB 3.0 , 1 x SD card slot , LAN 1 Gb/sKết nối không dâyWiFi 802.11ac , Bluetooth 4.1Bàn phímthường , không phím số , LEDHệ điều hànhFree DOSKích thước33.6 x 23.8 x 2 cmPin3 cell  48 Wh , Pin liềnKhối lượng1.6 kgThông tin khácBảo mậtVân tayĐèn LED trên máykhông đènXem thêm nội dung",Intel UHD Graphics 620,"Thông số kỹ thuậtThương hiệuHPBảo hành12Thông tin chungMàu sắcBạcSeries laptopProBookPart-number3CH00PACấu hình chi tiếtThế hệ CPUCore i5 , Intel Core thế hệ thứ 8CPUIntel Core i5-8250U ( 1.6 GHz - 3.4 GHz / 6MB / 4 nhân, 8 luồng )Chip đồ họaIntel UHD Graphics 620RAM1 x 4GB  DDR4  2400MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB )Màn hình14"" ( 1920 x 1080 ) Full HD  không cảm ứng , HD webcamLưu trữ256GB SSD M.2 NVMe /Số cổng lưu trữ tối đa1 x 2.5"" SATA , 1 x M.2 SATAKiểu khe M.2 hỗ trợM.2 SATACổng xuất hình1 x HDMI , 1 x VGA/D-subCổng kết nối1 x USB 3.1 Gen 1 Type C / DisplayPort , 2 x USB 3.0 , 1 x SD card slot , LAN 1 Gb/sKết nối không dâyWiFi 802.11ac , Bluetooth 4.1Bàn phímthường , không phím số , LEDHệ điều hànhFree DOSKích thước33.6 x 23.8 x 2 cmPin3 cell  48 Wh , Pin liềnKhối lượng1.6 kgThông tin khácBảo mậtVân tayĐèn LED trên máykhông đènXem thêm nội dung","14"" ( 1920 x 1080 ) Full HD  không cảm ứng , HD webcam",256GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 SATA",M.2 SATA,"1 x HDMI , 1 x VGA/D-sub","1 x USB 3.1 Gen 1 Type C / DisplayPort , 2 x USB 3.0 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 4.1","thường , không phím số , LED",Free DOS,33.6 x 23.8 x 2 cm,"3 cell  48 Wh , Pin liền",1.6 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-s330ua-ey023t-i5-8250u-vang-s1809215.html,Laptop ASUS VivoBook S13 S330UA-EY023T (13.3" FHD/i5-8250U/4GB/UHD 620/Win10/1.2 kg),17.490.000đ,ASUS,24,Vàng,VivoBook,EY023T,"Core i5 , Intel Core thế hệ thứ 8","Intel Core i5-8250U ( 1.6 GHz - 3.4 GHz / 6MB / 4 nhân, 8 luồng )",Intel UHD Graphics 620,1 x 4GB Onboard  LPDDR3  Không nâng cấp được ),"13.3"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , HD webcam",256GB SSD M.2 SATA /,1 x M.2 SATA/NVMe,M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C , 1 x USB 3.0 , 1 x USB 2.0 , 1 x micro SD card slot","WiFi 802.11ac , Bluetooth 4.2","thường , không phím số , LED",Windows 10 Home SL 64-bit,30.5 x 19.9 x 1.79 cm,"3 cell  42 Wh , Pin liền",1.2 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-dell-inspiron-15-5584-5584-n5i5384w-i5-8265u-bac-s19060263.html,Laptop Dell Inspiron 5584-N5I5384W (15" FHD/i5-8265U/4GB/1TB HDD/GeForce MX130/Win10/1.95 kg),18.190.000đ,Dell,12,Bạc,Inspiron,N5I5384W,"Core i5 , Intel Core thế hệ thứ 8","Intel Core i5-8265U ( 1.6 GHz - 3.9 GHz / 6MB / 4 nhân, 8 luồng )",NVIDIA GeForce MX130  2GB  GDDR5 / Intel UHD Graphics 620,1 x 4GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , HD webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe",M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.0 , 1 x USB 2.0 , 1 x SD card slot , LAN 100 Mbps","WiFi 802.11ac , Bluetooth 5.0","thường , có phím số , LED",Windows 10 Home SL 64-bit,2.2 x 36.5 x 25 cm,"3 cell  42 Wh , Pin liền",1.9 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-348-g7-9ph06pa-i510210u-bac-s200201193.html,Laptop HP 348 G7 (9PH06PA) (14" FHD/i5-10210U/8GB/512GB SSD/Intel UHD/Win10/1.4kg),16.290.000đ,HP,12,Bạc,,9PH06PA,"Core i5 , Intel Core thế hệ thứ 10","Intel Core i5-10210U ( 1.6 GHz - 4.2 GHz / 6MB / 4 nhân, 8 luồng )",Intel UHD Graphics,1 x 8GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"14"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , HD webcam",512GB SSD M.2 NVMe /,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.1 , 1 x USB 2.0 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , không đèn",Windows 10 Home SL 64-bit,22.59 x 32.4 x 1.99 cm,"3 cell  41 Wh , Pin liền",1.4 kg,Vân tay,không đèn,"Adapter, dây nguồn",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-dell-inspiron-15-3593-n3593dp75f013n93d-i51035g1-den-s200500820.html,Laptop Dell Inspiron 15 3593-N3593D (15.6" FHD/i5-1035G1/4GB/512GB SSD/Intel UHD/Win10/2kg),15.890.000đ,Dell,12,Đen,Inspiron,P75F013N93C,"Core i5 , Intel Core thế hệ thứ 10","Intel Core i5-1035G1 ( 1.0 GHz - 3.6 GHz / 6MB / 4 nhân, 8 luồng )",Intel UHD Graphics,1 x 4GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"15.6"" ( 1920 x 1080 ) Full HD  TN  không cảm ứng , HD webcam",512GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe",M.2 SATA/NVMe,1 x HDMI,", 2 x USB 3.1 , 1 x USB 2.0 , 1 x SD card slot , LAN 100 Mbps","WiFi 802.11ac , Bluetooth 4.2","thường , có phím số , không đèn",Windows 10 Home SL 64-bit,38 x 25.8 x 1.99 cm,"3 cell  42 Wh , Pin liền",2 kg,,không đèn,"Adapter, dây nguồn",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-acer-swift-3-sf314-54-51ql-nx-gxzsv-001-i5-8250u-s19010071.html,Laptop Acer Swift 3 SF314-54-51QL (NX.GXZSV.001) (14" FHD/i5-8250U/4GB/1TB HDD/UHD 620/Win10/1.5 kg),17.290.000đ,ACER,12,Bạc,Swift 3,NX.GXZSV.001,"Core i5 , Intel Core thế hệ thứ 8","Intel Core i5-8250U ( 1.6 GHz - 3.4 GHz / 6MB / 4 nhân, 8 luồng )",Intel UHD Graphics 620,1 x 4GB Onboard  DDR4  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 12GB ),"14"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe",M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.0 , 1 x USB 2.0 , 1 x SD card slot","WiFi 802.11ac , Bluetooth 4.2","thường , không phím số , LED",Windows 10 Home SL 64-bit,32.3 x 22.8 x 1.87 cm,4 cell  Pin liền,1.5 kg,Vân tay,không đèn,,,,,
